,funding_total_usd,status,funding_rounds,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,Advertising,Analytics,Apps,Biotechnology,Clean Technology,Cloud Computing,Curated Web,E-Commerce,Education,Enterprise Software,Finance,Games,Hardware + Software,Health Care,Health and Wellness,Internet,Manufacturing,Mobile,Other,SaaS,Search,Security,Semiconductors,Social Media,Software,Technology,Video,Web Hosting,CAN,CHN,DEU,ESP,FRA,GBR,IND,IRL,ISR,NLD,RUS,SGP,SWE,USA,other,market Analytics ,market Biotechnology ,market Clean Technology ,market Consulting ,market Curated Web ,market E-Commerce ,market Education ,market Enterprise Software ,market Fashion ,market Finance ,market Games ,market Hardware + Software ,market Health Care ,market Health and Wellness ,market Hospitality ,market Internet ,market Manufacturing ,market Messaging ,market Mobile ,market News ,market Real Estate ,market SaaS ,market Search ,market Security ,market Semiconductors ,market Social Media ,market Software ,market Technology ,market Travel ,market Web Hosting ,marketother,founded_at_1994,founded_at_1995,founded_at_1996,founded_at_1997,founded_at_1998,founded_at_1999,founded_at_2000,founded_at_2001,founded_at_2002,founded_at_2003,founded_at_2004,founded_at_2005,founded_at_2006,founded_at_2007,founded_at_2008,founded_at_2009,founded_at_2010,founded_at_2011,founded_at_2012,founded_at_2013,founded_at_2014
20562,6760000.0,0,2,-0.28543402023068215,-0.31338486334550053,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,0.08862913430454929,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,0.2495157751857209,-0.3229021916244846,-0.27382504797179663,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20585,6450000.0,1,4,-0.28543402023068215,-0.34037985193854886,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,0.11466011570372857,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,-0.29752247283577926,-0.3229021916244846,-0.27382504797179663,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20588,15400000.0,1,1,-0.28543402023068215,0.0969389632688335,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,-0.29752247283577926,-0.3229021916244846,-0.27382504797179663,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20599,1300000.0,0,2,1.01169380961287,-0.45015947221694524,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,-0.29752247283577926,-0.3229021916244846,-0.27382504797179663,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
20601,1155000.0,1,2,0.2864814320185205,-0.4573581358417581,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,0.7957499599944096,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,-0.29752247283577926,-0.3229021916244846,-0.27382504797179663,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20612,31000000.0,1,2,-0.28543402023068215,0.658434726004238,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,-0.29752247283577926,-0.3229021916244846,-0.27382504797179663,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20628,14400000.0,1,2,-0.28543402023068215,0.060945645144769106,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,1.5350559794212972,-0.3229021916244846,-0.27382504797179663,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20633,22400000.0,1,3,-0.28543402023068215,0.34889219013728423,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,-0.29752247283577926,0.6258806374698026,0.9167923581574525,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
20639,35856605.0,1,5,-0.28543402023068215,0.8332400547721597,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,-0.29752247283577926,0.6864412500248223,1.5121011207529533,0.7119909390159389,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20687,43000000.0,1,3,-0.28543402023068215,0.3704881810117229,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,1.1085703145814831,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,1.753871333333736,-0.3229021916244846,-0.27382504797179663,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20693,28750000.0,1,1,-0.28543402023068215,0.5774497602250931,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,-0.29752247283577926,-0.3229021916244846,-0.27382504797179663,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
20729,18000000.0,1,1,-0.28543402023068215,0.1905215903914009,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,-0.29752247283577926,-0.3229021916244846,1.8692863783102538,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
20736,1790000.0,1,1,-0.28543402023068215,-0.39293009639968285,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,-0.29752247283577926,-0.3229021916244846,-0.06070463002435986,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20737,1900000.0,1,1,-0.28543402023068215,-0.3889708314060358,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,-0.29752247283577926,-0.3229021916244846,-0.27382504797179663,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20820,6500000.0,1,2,-0.28543402023068215,-0.2234015680353396,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,0.386275371380995,-0.3229021916244846,-0.27382504797179663,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20887,57500000.0,1,3,0.30416953878911435,1.5942609972299122,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,0.6597945637715432,4.723815420359467,-0.27382504797179663,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
20890,11499997.0,1,2,-0.28543402023068215,-0.043435085394972,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,-0.29752247283577926,0.5350397186372731,-0.27382504797179663,-0.1506525739456096,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20903,8800000.0,1,1,-0.28543402023068215,-0.14061693634999148,-0.027330616887730176,-0.058510522537402306,-0.05113111378409367,-0.07465611265393898,-0.1504958495431736,-0.029784295564399748,-0.09184625320733374,-0.017156126709370632,-0.031527378061348185,-0.015980691997027535,-0.022467642320677456,-0.29752247283577926,-0.3229021916244846,-0.27382504797179663,0.8637087487564875,-0.09643799077876243,-0.0425181394858079,-0.025305426299841664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
